playerID,name,position,firstage,avgfirst3PER,avgfirst3MP,firstyr,peakage,height,weight,college
seldewa01,Wayne Selden,SHOOTING GUARD,22,9.45,789.0,2017,,195.79000000000002,104.16308000000001,University of Kansas
siakapa01,Pascal Siakam,POWER FORWARD,22,14.9,1695.3333333333333,2017,,205.87,104.16308000000001,New Mexico State University
stonedi01,Diamond Stone,CENTER,19,-1.2,24.0,2017,,210.91,115.33297999999999,University of Maryland
taylois01,Isaiah Taylor,POINT GUARD,22,5.6000000000000005,609.5,2017,,190.25,77.05532,University of Texas at Austin
tobeymi01,Mike Tobey,CENTER,22,-0.1,25.0,2017,,213.18,117.46696,University of Virginia
ulisty01,Tyler Ulis,POINT GUARD,21,7.7,927.3333333333334,2017,,177.9,68.01939999999999,University of Kentucky
uthofja01,Jarrod Uthoff,POWER FORWARD,23,13.9,115.0,2017,,205.87,100.121916,University of Iowa
valende01,Denzel Valentine,SHOOTING GUARD,23,9.7,1535.5,2017,,198.06,96.08075199999999,Michigan State University
vanvlfr01,Fred VanVleet,POINT GUARD,22,13.366666666666665,1191.3333333333333,2017,,182.94,88.22522000000001,Wichita State University
whiteis01,Isaiah Whitehead,POINT GUARD,21,9.55,911.5,2017,,193.01999999999998,96.307548,Seton Hall University
whiteok01,Okaro White,POWER FORWARD,24,3.9666666666666663,185.66666666666666,2017,,203.1,92.266384,Florida State University
willitr02,Troy Williams,SMALL FORWARD,22,9.233333333333333,392.0,2017,,199.32999999999998,96.12716,South Carolina State University
wiltjky01,Kyle Wiltjer,POWER FORWARD,24,6.7,44.0,2017,,208.14,108.43104,Gonzaga University
zimmest01,Stephen Zimmerman,CENTER,20,7.3,108.0,2017,,213.18,108.43104,"University of Nevada, Las Vegas"
zipsepa01,Paul Zipser,SMALL FORWARD,22,6.050000000000001,833.5,2017,,203.1,96.12716,None
zubaciv01,Ivica Zubac,CENTER,19,17.066666666666666,686.3333333333334,2017,,215.95,114.43104,None
adebaba01,Bam Adebayo,CENTER,20,16.799999999999997,1640.5,2018,,208.28,115.66596,Kentucky
allenja01,Jarrett Allen,CENTER,19,18.0,1768.5,2018,,210.82,106.140528,Texas
allenka01,Kadeem Allen,POINT GUARD,25,9.4,261.5,2018,,190.5,90.7184,Arizona
anigbik01,Ike Anigbogu,CENTER,19,7.800000000000001,18.0,2018,,208.28,118.841104,UCLA
anunoog01,OG Anunoby,SMALL FORWARD,20,9.9,1416.5,2018,,203.2,106.59412,Indiana
arcidry01,Ryan Arcidiacono,POINT GUARD,23,9.45,1132.5,2018,,190.5,88.45044,Villanova
artisja01,Jamel Artis,SHOOTING GUARD,25,6.9,279.0,2018,,200.66,96.615096,Pittsburgh
bacondw01,Dwayne Bacon,SHOOTING GUARD,22,8.75,736.0,2018,,200.66,100.243832,Florida State
balllo01,Lonzo Ball,POINT GUARD,20,12.1,1601.5,2018,,198.12,86.18248,UCLA
belljo01,Jordan Bell,CENTER,23,15.45,798.5,2018,,205.74,101.604608,Oregon
birchkh01,Khem Birch,CENTER,25,17.799999999999997,610.5,2018,,205.74,99.79024,UNLV
birdja01,Jabari Bird,SHOOTING GUARD,23,12.1,115.0,2018,,198.12,89.811216,California
blakean01,Antonio Blakeney,SHOOTING GUARD,21,10.35,571.5,2018,,193.04,89.357624,Louisiana State
bogdabo01,Bogdan Bogdanović,SHOOTING GUARD,25,13.8,2061.0,2018,,,,
bouchch01,Chris Boucher,POWER FORWARD,25,-3.1500000000000004,82.0,2018,,208.28,90.7184,Oregon
bradlto01,Tony Bradley,CENTER,20,14.55,32.5,2018,,208.28,112.490816,North Carolina
brookdi01,Dillon Brooks,SMALL FORWARD,22,8.7,1340.0,2018,,198.12,99.79024,Oregon
brownst02,Sterling Brown,SHOOTING GUARD,22,10.0,905.0,2018,,198.12,104.32616,Southern Methodist
bryanth01,Thomas Bryant,CENTER,20,15.45,784.0,2018,,208.28,112.490816,Indiana
carusal01,Alex Caruso,POINT GUARD,23,11.3,546.5,2018,,195.58,84.368112,Texas A&M
cavanty01,Tyler Cavanaugh,POWER FORWARD,23,9.0,278.5,2018,,205.74,107.954896,George Washington
clavegi01,Gian Clavell,SHOOTING GUARD,24,7.4,64.0,2018,,193.04,83.91452,Colorado State
clevean01,Antonius Cleveland,SHOOTING GUARD,23,4.3,123.0,2018,,198.12,88.45044,S.E. Missouri
collijo01,John Collins,POWER FORWARD,20,20.05,1807.0,2018,,208.28,106.59412,Wake Forest
colliky01,Kyle Collinsworth,SMALL FORWARD,26,10.0,480.0,2018,,198.12,95.25431999999999,Brigham Young
colliza01,Zach Collins,CENTER,20,10.5,1200.5,2018,,213.36,104.32616,Gonzaga
cookech01,Charles Cooke,SHOOTING GUARD,23,-5.1,38.0,2018,,195.58,88.904032,University of Dayton
costema01,Matt Costello,CENTER,24,9.7,32.0,2018,,208.28,108.86208,Michigan State
craigto01,Torrey Craig,SMALL FORWARD,27,10.100000000000001,1066.0,2018,,198.12,97.52228,South Carolina Upstate
dorsety01,Tyler Dorsey,SHOOTING GUARD,21,10.225,836.0,2018,,195.58,83.007336,Oregon
dotsoda01,Damyean Dotson,SHOOTING GUARD,23,11.2,1239.0,2018,,195.58,95.25431999999999,Houston
doylemi01,Milton Doyle,SHOOTING GUARD,24,5.2,125.0,2018,,193.04,81.64656,Loyola (IL)
doziepj01,PJ Dozier,POINT GUARD,21,5.5,27.0,2018,,198.12,92.98636,South Carolina
evansja01,Jawun Evans,POINT GUARD,21,-5.75,421.5,2018,,182.88,86.18248,Oklahoma State
fergute01,Terrance Ferguson,SHOOTING GUARD,19,6.9,1347.0,2018,,200.66,83.46092800000002,None
foxde01,De'Aaron Fox,POINT GUARD,20,14.65,2286.0,2018,,190.5,79.3786,Kentucky
fultzma01,Markelle Fultz,SHOOTING GUARD,19,11.45,340.0,2018,,193.04,90.7184,Washington
grayjo01,Josh Gray,POINT GUARD,24,7.2,86.0,2018,,185.42,81.64656,None
hamilda02,Daniel Hamilton,SHOOTING GUARD,22,12.649999999999999,116.0,2018,,200.66,88.45044,Connecticut
harrish01,Shaquille Harrison,POINT GUARD,24,14.0,907.0,2018,,193.04,86.18248,Tulsa
hartjo01,Josh Hart,SHOOTING GUARD,22,10.75,1588.0,2018,,195.58,97.52228,Villanova
hayesni01,Nigel Hayes,SMALL FORWARD,23,16.366666666666667,122.0,2018,,200.66,115.212368,Wisconsin
hearnre01,Reggie Hearn,SHOOTING GUARD,26,13.1,7.0,2018,,195.58,95.25431999999999,Northwestern
henrymy01,Myke Henry,SMALL FORWARD,25,9.7,378.0,2018,,198.12,95.25431999999999,None
hicksis01,Isaiah Hicks,POWER FORWARD,23,12.1,136.0,2018,,205.74,109.76926399999999,North Carolina
hollajo02,John Holland,SMALL FORWARD,29,2.95,87.5,2018,,195.58,92.98636,Boston U.
huntevi01,Vince Hunter,POWER FORWARD,23,35.8,7.0,2018,,,,
ingraan01,Andre Ingram,SHOOTING GUARD,32,2.2,39.5,2018,,190.5,86.18248,American University
isaacjo01,Jonathan Isaac,POWER FORWARD,20,11.4,1266.0,2018,,208.28,95.25431999999999,Florida State
iwundwe01,Wesley Iwundu,SMALL FORWARD,23,8.25,1126.5,2018,,,,
jacksaa01,Aaron Jackson,POINT GUARD,31,2.4,35.0,2018,,190.5,83.007336,None
jacksjo02,Josh Jackson,SMALL FORWARD,20,11.2,1973.5,2018,,203.2,90.7184,Kansas
jacksju01,Justin Jackson,SMALL FORWARD,22,10.6,1560.0,2018,,203.2,95.25431999999999,North Carolina
johnsda04,Dakari Johnson,CENTER,22,16.4,161.0,2018,,213.36,115.66596,Kentucky
johnsom01,Omari Johnson,POWER FORWARD,28,10.5,75.0,2018,,205.74,99.79024,Oregon State
