playerID,name,position,firstage,avgfirst3PER,avgfirst3MP,firstyr,peakage,height,weight,college
jerregr01,Grant Jerrett,POWER FORWARD,21,1.2999999999999998,51.0,2015,,208.14,105.616672,University of Arizona
johnsni01,Nick Johnson,SHOOTING GUARD,22,4.8,262.0,2015,,190.25,91.312792,University of Arizona
johnsty01,Tyler Johnson,SHOOTING GUARD,22,13.9,1214.6666666666667,2015,,191.75,85.09124,"California State University, Fresno"
kilpase01,Sean Kilpatrick,SHOOTING GUARD,25,11.816666666666668,814.0,2015,,193.01999999999998,95.12716,University of Cincinnati
kirkal01,Alex Kirk,CENTER,23,8.5,14.0,2015,,213.18,111.06502,University of New Mexico
lauvejo01,Joffrey Lauvergne,CENTER,23,12.816666666666668,763.0,2015,,210.91,99.39511999999999,None
lavinza01,Zach LaVine,POINT GUARD,19,13.4,1981.6666666666667,2015,,195.79000000000002,84.003668,"University of California, Los Angeles"
lucaska01,Kalin Lucas,POINT GUARD,25,7.950000000000001,6.0,2015,,185.20999999999998,86.184056,Michigan State University
marblde01,Devyn Marble,SHOOTING GUARD,22,5.550000000000001,228.5,2015,,198.06,90.3592,University of Iowa
mcadoja01,James Michael McAdoo,POWER FORWARD,22,15.566666666666668,285.3333333333333,2015,,205.74,104.32616,North Carolina
mcdankj01,K.J. McDaniels,SHOOTING GUARD,21,9.883333333333333,697.3333333333334,2015,,198.0,90.0,
mcderdo01,Doug McDermott,SMALL FORWARD,23,9.1,1230.0,2015,,203.1,102.0291,Creighton University
mcgarmi01,Mitch McGary,POWER FORWARD,22,12.0,278.5,2015,,208.14,115.33297999999999,University of Michigan
mcneaje01,Jerel McNeal,POINT GUARD,27,1.2,36.0,2015,,190.25,90.3592,Marquette University
millsel01,Elijah Millsap,SHOOTING GUARD,27,3.6666666666666665,373.3333333333333,2015,,198.06,99.76114,University of Alabama at Birmingham
mirotni01,Nikola Mirotić,POWER FORWARD,23,16.0,1659.6666666666667,2015,,,,
moreler01,Eric Moreland,POWER FORWARD,23,20.7,285.0,2015,,208.14,102.941528,Oregon State University
napiesh01,Shabazz Napier,POINT GUARD,23,10.833333333333334,708.0,2015,,185.20999999999998,79.1893,University of Connecticut
noelne01,Nerlens Noel,CENTER,20,17.166666666666668,1774.3333333333333,2015,,210.91,103.209488,University of Kentucky
noguelu01,Lucas Nogueira,CENTER,22,12.1,445.3333333333333,2015,,213.18,104.39511999999999,None
nurkiju01,Jusuf Nurkić,CENTER,20,16.283333333333335,1013.6666666666666,2015,,,,
obryajo01,Johnny O'Bryant,POWER FORWARD,21,8.716666666666667,435.0,2015,,206.0,116.0,Louisiana State University
